20.3189	11.3914	0.614347	4.84056	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.2636	11.6444	0.252409	4.86123	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3371	11.879	0.236401	4.86362	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.3594	12.1155	0.19203	4.86418	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3515	12.3835	0.037411	4.89018	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.3007	12.6255	-0.242221	4.87469	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.326	12.8633	-0.302645	4.86806	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3101	13.0993	-0.442074	4.8502	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.2739	13.3175	-0.587728	4.81151	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.2325	13.5544	-0.723689	4.79036	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2152	13.8035	-0.817917	4.7842	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.1566	14.0348	-0.995181	4.74408	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1049	14.2807	-1.12604	4.72408	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.0314	14.5108	-1.27851	4.68175	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.928	14.7536	-1.47164	4.64016	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.8588	14.9753	-1.55983	4.60035	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.824	15.198	-1.60935	4.56734	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.6907	15.4108	-1.93131	4.43963	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.6535	15.6123	-1.9661	4.3876	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.5545	15.8233	-2.08704	4.32337	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.4527	16.033	-2.20681	4.25658	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.3474	16.2444	-2.28253	4.21208	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.2348	16.4259	-2.39696	4.11737	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.1127	16.6267	-2.51859	4.04066	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
18.9872	16.8283	-2.6301	3.96905	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.8303	17.0197	-2.85055	3.8255	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.67	17.2358	-2.99014	3.75635	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.5624	17.443	-2.94942	3.77614	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3581	17.6212	-3.13156	3.65228	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2206	17.813	-3.14964	3.62894	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.0864	17.9991	-3.20851	3.56632	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9096	18.1568	-3.34756	3.42886	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.7691	18.3078	-3.40324	3.32938	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.6317	18.4926	-3.42466	3.29831	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.4453	18.6633	-3.52529	3.21183	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.2622	18.8078	-3.62571	3.08829	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.0961	18.9475	-3.6861	2.98399	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
16.9286	19.1175	-3.72407	2.94157	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7138	19.23	-3.83477	2.78736	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5257	19.3816	-3.90324	2.70346	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3123	19.5312	-3.99109	2.6152	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.0873	19.6176	-4.10565	2.41521	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.8868	19.7569	-4.16229	2.33526	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.6945	19.8834	-4.1695	2.29932	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4749	20.0267	-4.23533	2.23346	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2694	20.1642	-4.26936	2.18836	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0774	20.2974	-4.29298	2.13571	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8489	20.38	-4.36568	1.98186	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6344	20.498	-4.40591	1.91055	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.4029	20.5828	-4.47571	1.76077	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1584	20.6565	-4.53922	1.622	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.9251	20.7263	-4.59533	1.46693	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6589	20.7869	-4.66822	1.31522	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.414	20.817	-4.7313	1.07637	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1662	20.8618	-4.76993	0.927332	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.9357	20.9187	-4.78797	0.817009	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7226	20.9713	-4.7854	0.71676	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4757	21.0086	-4.81437	0.577059	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.229	21.0476	-4.83662	0.461793	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9909	21.0668	-4.84776	0.308942	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7417	21.0428	-4.85251	0.108124	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4952	21.0287	-4.854	-0.0675744	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2692	21.0277	-4.83618	-0.19613	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0171	20.9883	-4.83037	-0.39157	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.7952	20.9556	-4.79495	-0.548165	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5478	20.9534	-4.79098	-0.588784	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2816	20.9753	-4.81828	-0.633689	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
10.043	20.9565	-4.80321	-0.72944	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.8329	20.9223	-4.75551	-0.845401	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.59486	20.9142	-4.74555	-0.844944	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.38777	20.8645	-4.69261	-0.967688	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.16015	20.8255	-4.66595	-1.06108	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.88849	20.7869	-4.68465	-1.14649	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.66687	20.7101	-4.63645	-1.29152	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.40583	20.6224	-4.62471	-1.43943	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.17734	20.5427	-4.58262	-1.56988	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.93892	20.4619	-4.55304	-1.6829	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.72161	20.3763	-4.49581	-1.82442	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.43798	20.3148	-4.5298	-1.88076	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.21072	20.2166	-4.48485	-1.98738	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.95396	20.1346	-4.48347	-2.05936	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.73161	20.0413	-4.44225	-2.13368	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.48503	19.9519	-4.4317	-2.20026	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.26927	19.8571	-4.38531	-2.27307	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
6.01197	19.7655	-4.39269	-2.32398	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.79398	19.619	-4.31242	-2.50272	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.59692	19.5006	-4.23871	-2.59056	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.39729	19.3507	-4.14942	-2.72877	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.17632	19.2515	-4.12783	-2.76161	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.97732	19.1385	-4.08427	-2.78577	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.79856	18.9887	-3.98673	-2.89321	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.59501	18.8389	-3.91909	-3.00329	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.40704	18.7076	-3.85574	-3.06167	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.21742	18.5652	-3.80483	-3.10158	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.0734	18.408	-3.67705	-3.1948	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.89511	18.2369	-3.56432	-3.34925	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.65895	18.0971	-3.58826	-3.37543	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.48704	17.9446	-3.53164	-3.40097	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.2732	17.779	-3.51784	-3.45597	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
3.0999	17.5966	-3.41826	-3.57535	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.91306	17.4779	-3.4083	-3.55737	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.77323	17.2635	-3.23747	-3.73082	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.59968	17.0799	-3.17543	-3.79413	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.43204	16.9106	-3.14539	-3.79425	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.26559	16.7379	-3.09467	-3.83191	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.0951	16.5423	-3.05792	-3.86757	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.94392	16.3142	-2.95808	-3.97132	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.78423	16.1358	-2.93257	-3.97214	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.58594	15.9679	-2.96564	-3.96748	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.46256	15.7397	-2.81254	-4.09726	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.2952	15.5252	-2.77559	-4.15254	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1.14236	15.3313	-2.74042	-4.17198	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.94265	15.1189	-2.77359	-4.20257	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.794665	14.9343	-2.75902	-4.18524	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.678934	14.7178	-2.65296	-4.24345	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.570818	14.4793	-2.50649	-4.34841	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.401458	14.2613	-2.51124	-4.37781	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.292138	14.0146	-2.35512	-4.498	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.252348	13.7632	-2.11559	-4.58796	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.155954	13.5229	-1.98062	-4.66508	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.0051969	13.2981	-2.0095	-4.68346	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.120869	13.077	-1.97362	-4.68775	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.150816	12.844	-1.75726	-4.73486	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.269478	12.6169	-1.75568	-4.72871	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.387124	12.3818	-1.73107	-4.7524	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.511721	12.1704	-1.75535	-4.72978	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.596739	11.9466	-1.68201	-4.74443	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.720333	11.7189	-1.70455	-4.73948	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-0.901439	11.4816	-1.82946	-4.73765	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.0091	11.2528	-1.84337	-4.71508	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.1789	11.0276	-1.95136	-4.69768	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.2586	10.7843	-1.84439	-4.75122	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.38492	10.5338	-1.85871	-4.77349	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.46631	10.2762	-1.75997	-4.83231	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.57375	10.0613	-1.75842	-4.81764	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.66449	9.82952	-1.73067	-4.81668	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.74796	9.60395	-1.68459	-4.81803	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.85027	9.35738	-1.65367	-4.84981	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.92823	9.07153	-1.5818	-4.91164	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.01825	8.84446	-1.58384	-4.89118	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.11487	8.59339	-1.57262	-4.9087	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.23506	8.34509	-1.6163	-4.91439	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.29289	8.10507	-1.53384	-4.92599	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.36563	7.88495	-1.50532	-4.90575	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.47517	7.63623	-1.53471	-4.91477	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.63349	7.40473	-1.71622	-4.862	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.73552	7.14991	-1.72515	-4.87725	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.80339	6.91248	-1.65391	-4.89206	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.85794	6.69246	-1.58298	-4.88015	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.93395	6.46183	-1.60567	-4.84738	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.9918	6.22021	-1.54446	-4.85671	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.10546	5.97731	-1.59138	-4.85887	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.18222	5.70837	-1.56203	-4.89216	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.29089	5.46257	-1.6505	-4.86944	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.38264	5.20486	-1.65482	-4.88626	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.45322	4.95799	-1.60672	-4.9016	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.55886	4.6895	-1.63574	-4.92707	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.66749	4.43947	-1.72687	-4.90566	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.79182	4.17766	-1.79002	-4.91821	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.87725	3.93533	-1.76007	-4.92579	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.95323	3.69617	-1.73782	-4.92066	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.06137	3.48144	-1.82197	-4.86546	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.15203	3.23588	-1.82468	-4.86672	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.2666	2.98574	-1.9028	-4.85416	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.35269	2.71737	-1.88984	-4.88173	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.44178	2.46737	-1.87847	-4.88993	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.54318	2.20794	-1.89192	-4.90483	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.65513	1.97302	-2.00429	-4.85793	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.7658	1.70832	-2.02933	-4.87722	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
